2020-10-25 11:05:42,633 [  40838]   INFO - .history.utils.LocalHistoryLog - local history version mismatch (was: 0, expected: 6), rebuilding... 
2020-10-25 11:05:42,633 [  40838]   INFO - .history.utils.LocalHistoryLog - FS has been rebuild, rebuilding local history... 
2020-10-25 11:05:42,754 [  40959]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.AndroidInitialConfigurator) 
2020-10-25 11:05:42,874 [  41079]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2020-10-25 11:05:42,975 [  41180]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2020-10-25 11:05:43,197 [  41402]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2020-10-25 11:05:43,891 [  42096]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: F:\Program Files\Android\Android Studio\bin\fsnotifier64.exe 
2020-10-25 11:05:43,956 [  42161]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2020-10-25 11:05:44,446 [  42651]   INFO - stubs.SerializationManagerImpl - Name storage is repaired 
2020-10-25 11:05:44,476 [  42681]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FilenameIndex'; old = -1, new = 3 
2020-10-25 11:05:44,557 [  42762]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FrameworkDetectionIndex'; old = -1, new = 0 
2020-10-25 11:05:44,607 [  42812]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'TodoIndex'; old = -1, new = 4107 
2020-10-25 11:05:44,678 [  42883]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'IdIndex'; old = -1, new = 4112 
2020-10-25 11:05:44,708 [  42913]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'filetypes'; old = -1, new = 2 
2020-10-25 11:05:44,728 [  42933]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Stubs'; old = -1, new = 46 
2020-10-25 11:05:45,281 [  43486]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Trigram.Index'; old = -1, new = 4099 
2020-10-25 11:05:45,303 [  43508]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'fileIncludes'; old = -1, new = 6 
2020-10-25 11:05:45,505 [  43710]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'DomFileIndex'; old = -1, new = 420938826 
2020-10-25 11:05:45,515 [  43720]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'RelaxSymbolIndex'; old = -1, new = 0 
2020-10-25 11:05:45,535 [  43740]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlTagNames'; old = -1, new = 1 
2020-10-25 11:05:45,553 [  43758]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlNamespaces'; old = -1, new = 7 
2020-10-25 11:05:45,574 [  43779]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'html5.custom.attributes.index'; old = -1, new = 1 
2020-10-25 11:05:45,586 [  43791]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'SchemaTypeInheritance'; old = -1, new = 2 
2020-10-25 11:05:45,606 [  43811]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'json.file.root.values'; old = -1, new = 5 
2020-10-25 11:05:45,626 [  43831]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'ImageFileInfoIndex'; old = -1, new = 8 
2020-10-25 11:05:45,644 [  43849]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'bytecodeAnalysis'; old = -1, new = 4107 
2020-10-25 11:05:45,660 [  43865]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.auto.module.name'; old = -1, new = 5 
2020-10-25 11:05:45,675 [  43880]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.source.module.name'; old = -1, new = 2 
2020-10-25 11:05:45,691 [  43896]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.null.method.argument'; old = -1, new = 4097 
2020-10-25 11:05:45,722 [  43927]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.simple.property'; old = -1, new = 3 
2020-10-25 11:05:45,738 [  43943]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.fun.expression'; old = -1, new = 4100 
2020-10-25 11:05:45,760 [  43965]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.binary.plus.expression'; old = -1, new = 4099 
2020-10-25 11:05:45,791 [  43996]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'RefQueueIndex'; old = -1, new = 0 
2020-10-25 11:05:45,807 [  44012]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'xmlProperties'; old = -1, new = 2 
2020-10-25 11:05:45,822 [  44027]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'groovy.trait.fields'; old = -1, new = 5 
2020-10-25 11:05:45,838 [  44043]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'groovy.trait.methods'; old = -1, new = 25 
2020-10-25 11:05:45,845 [  44050]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.versions.KotlinJvmMetadataVersionIndex'; old = -1, new = 5 
2020-10-25 11:05:45,897 [  44102]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.versions.KotlinJsMetadataVersionIndex'; old = -1, new = 3 
2020-10-25 11:05:45,913 [  44118]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinClassFileIndex'; old = -1, new = 3 
